INFO 2025-07-05 17:10:21,792 autoreload 21032 21780 Watching for file changes with StatReloader
WARNING 2025-07-07 11:30:04,905 basehttp 21272 22948 "GET /api/enquiries/admin/homepage HTTP/1.1" 404 8774
INFO 2025-07-07 11:31:23,428 basehttp 21272 22948 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:31:23,504 basehttp 21272 22948 "GET /api/enquiries/admin/packages/ HTTP/1.1" 200 52
INFO 2025-07-07 11:31:26,254 basehttp 21272 22948 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
WARNING 2025-07-07 11:31:26,388 log 21272 22948 Not Found: /api/enquiries/admin/homepage
WARNING 2025-07-07 11:31:26,389 basehttp 21272 22948 "GET /api/enquiries/admin/homepage HTTP/1.1" 404 8774
INFO 2025-07-07 11:31:54,909 basehttp 21272 3112 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:31:54,920 basehttp 21272 6604 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:31:55,069 basehttp 21272 3112 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:31:55,091 basehttp 21272 17004 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:31:55,098 basehttp 21272 6604 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:31:55,102 basehttp 21272 15740 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:32:08,732 basehttp 21272 15740 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:32:08,928 basehttp 21272 15740 "GET /api/auth/users/me/ HTTP/1.1" 200 501
INFO 2025-07-07 11:32:08,942 basehttp 21272 6604 "GET /api/auth/users/me/ HTTP/1.1" 200 501
INFO 2025-07-07 11:32:09,156 basehttp 21272 22472 "GET /media/company_logos/nikah1.jpg HTTP/1.1" 200 57080
INFO 2025-07-07 11:32:09,174 basehttp 21272 19876 "GET /media/profiles/HomepageImage.jpg HTTP/1.1" 200 350572
INFO 2025-07-07 11:32:11,043 basehttp 21272 6604 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:32:11,270 basehttp 21272 6604 "GET /api/enquiries/admin/homepage/ HTTP/1.1" 200 52
INFO 2025-07-07 11:32:11,278 basehttp 21272 15740 "GET /api/enquiries/admin/homepage/ HTTP/1.1" 200 52
INFO 2025-07-07 11:32:17,305 basehttp 21272 15740 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:32:17,464 basehttp 21272 15740 "GET /api/auth/users/me/ HTTP/1.1" 200 501
WARNING 2025-07-07 11:32:17,479 log 21272 6604 Not Found: /api/auth/certificates/
WARNING 2025-07-07 11:32:17,485 basehttp 21272 6604 "GET /api/auth/certificates/ HTTP/1.1" 404 9411
WARNING 2025-07-07 11:32:17,503 log 21272 15740 Not Found: /api/auth/certificates/
INFO 2025-07-07 11:32:17,509 basehttp 21272 17004 "GET /api/auth/users/me/ HTTP/1.1" 200 501
WARNING 2025-07-07 11:32:17,509 basehttp 21272 15740 "GET /api/auth/certificates/ HTTP/1.1" 404 9411
INFO 2025-07-07 11:33:52,400 basehttp 21272 17400 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:33:52,575 basehttp 21272 17400 "GET /api/enquiries/admin/homepage/ HTTP/1.1" 200 52
INFO 2025-07-07 11:33:52,602 basehttp 21272 18764 "GET /api/enquiries/admin/homepage/ HTTP/1.1" 200 52
INFO 2025-07-07 11:33:54,154 basehttp 21272 18764 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:33:54,287 basehttp 21272 17400 "OPTIONS /api/auth/download-certificate/ HTTP/1.1" 200 0
INFO 2025-07-07 11:33:54,290 basehttp 21272 20132 "OPTIONS /api/auth/download-certificate/ HTTP/1.1" 200 0
INFO 2025-07-07 11:33:54,313 basehttp 21272 18764 "GET /api/auth/users/me/ HTTP/1.1" 200 501
INFO 2025-07-07 11:33:54,372 basehttp 21272 17400 "GET /api/auth/users/me/ HTTP/1.1" 200 501
INFO 2025-07-07 11:33:55,455 basehttp 21272 20132 "GET /api/auth/download-certificate/ HTTP/1.1" 200 16894
INFO 2025-07-07 11:33:55,716 basehttp 21272 17400 "GET /api/auth/download-certificate/ HTTP/1.1" 200 16894
INFO 2025-07-07 11:34:30,867 basehttp 21272 17400 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:34:31,078 basehttp 21272 17400 "GET /api/auth/users/me/ HTTP/1.1" 200 501
INFO 2025-07-07 11:34:31,114 basehttp 21272 20132 "GET /api/auth/users/me/ HTTP/1.1" 200 501
INFO 2025-07-07 11:34:33,331 basehttp 21272 20132 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:34:33,548 basehttp 21272 20132 "GET /api/auth/users/me/ HTTP/1.1" 200 501
INFO 2025-07-07 11:34:33,562 basehttp 21272 18764 "GET /api/auth/users/me/ HTTP/1.1" 200 501
WARNING 2025-07-07 11:34:33,650 log 21272 17400 Not Found: /api/auth/certificates/
WARNING 2025-07-07 11:34:33,653 basehttp 21272 17400 "GET /api/auth/certificates/ HTTP/1.1" 404 9411
WARNING 2025-07-07 11:34:33,665 log 21272 18764 Not Found: /api/auth/certificates/
WARNING 2025-07-07 11:34:33,669 basehttp 21272 18764 "GET /api/auth/certificates/ HTTP/1.1" 404 9411
INFO 2025-07-07 11:34:34,986 basehttp 21272 18764 "GET /api/auth/download-certificate/ HTTP/1.1" 200 16894
INFO 2025-07-07 11:36:27,217 basehttp 21272 19680 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:41:16,292 basehttp 21272 19796 - Broken pipe from ('127.0.0.1', 52683)
INFO 2025-07-07 11:44:14,694 basehttp 21272 19560 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:46:51,248 basehttp 21272 12460 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:49:15,196 basehttp 21272 24384 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:51:53,189 basehttp 21272 25476 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:54:16,194 basehttp 21272 14972 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:56:54,191 basehttp 21272 22520 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 11:59:17,201 basehttp 21272 2324 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:01:55,341 basehttp 21272 2792 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:04:18,414 basehttp 21272 21208 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:06:56,290 basehttp 21272 24444 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:09:19,239 basehttp 21272 672 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:11:57,632 basehttp 21272 22296 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:14:20,260 basehttp 21272 15240 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:16:58,199 basehttp 21272 20084 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:17:21,219 basehttp 21272 19436 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:17:21,236 basehttp 21272 16320 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:17:21,407 basehttp 21272 16320 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:17:21,410 basehttp 21272 19436 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:17:21,417 basehttp 21272 24024 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:17:21,419 basehttp 21272 19748 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:17:21,518 basehttp 21272 22096 "GET /api/auth/users/me/ HTTP/1.1" 200 501
WARNING 2025-07-07 12:17:21,588 log 21272 7348 Not Found: /api/auth/certificates/
INFO 2025-07-07 12:17:21,588 basehttp 21272 19748 "GET /api/auth/users/me/ HTTP/1.1" 200 501
WARNING 2025-07-07 12:17:21,589 basehttp 21272 7348 "GET /api/auth/certificates/ HTTP/1.1" 404 9411
WARNING 2025-07-07 12:17:21,601 log 21272 19748 Not Found: /api/auth/certificates/
WARNING 2025-07-07 12:17:21,602 basehttp 21272 19748 "GET /api/auth/certificates/ HTTP/1.1" 404 9411
INFO 2025-07-07 12:17:50,717 basehttp 21272 26508 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:17:51,173 basehttp 21272 22464 "GET /api/dashboard/enquiry-distribution/ HTTP/1.1" 200 48
INFO 2025-07-07 12:17:51,249 basehttp 21272 352 "GET /api/dashboard/recent-activities/ HTTP/1.1" 200 688
INFO 2025-07-07 12:17:51,261 basehttp 21272 14996 "GET /api/dashboard/enquiry-distribution/ HTTP/1.1" 200 48
INFO 2025-07-07 12:17:51,406 basehttp 21272 22464 "GET /api/dashboard/recent-activities/ HTTP/1.1" 200 688
INFO 2025-07-07 12:17:51,413 basehttp 21272 22908 "GET /api/dashboard/stats/ HTTP/1.1" 200 247
INFO 2025-07-07 12:17:51,480 basehttp 21272 26508 "GET /api/dashboard/chart-data/?period=monthly&type=income HTTP/1.1" 200 315
INFO 2025-07-07 12:17:51,685 basehttp 21272 22464 "GET /api/dashboard/stats/ HTTP/1.1" 200 247
INFO 2025-07-07 12:17:51,738 basehttp 21272 22908 "GET /api/dashboard/chart-data/?period=monthly&type=income HTTP/1.1" 200 315
INFO 2025-07-07 12:17:51,774 basehttp 21272 5132 "GET /api/dashboard/booking-revenue/ HTTP/1.1" 200 491
INFO 2025-07-07 12:17:52,003 basehttp 21272 22908 "GET /api/dashboard/booking-revenue/ HTTP/1.1" 200 491
INFO 2025-07-07 12:19:21,257 basehttp 21272 7908 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:22:51,206 basehttp 21272 19180 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:24:22,212 basehttp 21272 21720 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:27:52,891 basehttp 21272 10880 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:29:23,282 basehttp 21272 26304 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:32:55,253 basehttp 21272 24512 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:34:24,348 basehttp 21272 352 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:37:56,312 basehttp 21272 19784 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:39:25,243 basehttp 21272 26224 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:41:01,358 basehttp 21272 7220 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:41:01,359 basehttp 21272 25604 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:41:01,702 basehttp 21272 25604 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:41:01,703 basehttp 21272 7220 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:41:01,747 basehttp 21272 26440 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:41:01,751 basehttp 21272 23304 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:41:01,853 basehttp 21272 7220 "GET /api/dashboard/enquiry-distribution/ HTTP/1.1" 200 48
INFO 2025-07-07 12:41:01,937 basehttp 21272 25604 "GET /api/dashboard/recent-activities/ HTTP/1.1" 200 688
INFO 2025-07-07 12:41:01,946 basehttp 21272 23304 "GET /api/dashboard/enquiry-distribution/ HTTP/1.1" 200 48
INFO 2025-07-07 12:41:02,039 basehttp 21272 24760 "GET /api/dashboard/stats/ HTTP/1.1" 200 247
INFO 2025-07-07 12:41:02,053 basehttp 21272 7220 "GET /api/dashboard/recent-activities/ HTTP/1.1" 200 688
INFO 2025-07-07 12:41:02,090 basehttp 21272 22012 "GET /api/dashboard/chart-data/?period=monthly&type=income HTTP/1.1" 200 315
INFO 2025-07-07 12:41:02,302 basehttp 21272 23304 "GET /api/dashboard/stats/ HTTP/1.1" 200 247
INFO 2025-07-07 12:41:02,410 basehttp 21272 7220 "GET /api/dashboard/chart-data/?period=monthly&type=income HTTP/1.1" 200 315
INFO 2025-07-07 12:41:02,432 basehttp 21272 26440 "GET /api/dashboard/booking-revenue/ HTTP/1.1" 200 491
INFO 2025-07-07 12:41:02,639 basehttp 21272 7220 "GET /api/dashboard/booking-revenue/ HTTP/1.1" 200 491
INFO 2025-07-07 12:41:25,947 basehttp 21272 11752 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:41:30,918 basehttp 21272 7544 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:41:31,061 basehttp 21272 7544 "OPTIONS /api/bookings/my-bookings/ HTTP/1.1" 200 0
INFO 2025-07-07 12:41:31,067 basehttp 21272 17804 "OPTIONS /api/bookings/my-bookings/ HTTP/1.1" 200 0
INFO 2025-07-07 12:41:31,342 basehttp 21272 7544 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 1115
INFO 2025-07-07 12:41:31,445 basehttp 21272 17804 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 1115
INFO 2025-07-07 12:41:36,240 basehttp 21272 3280 "OPTIONS /api/bookings/bookings/10/receipt/ HTTP/1.1" 200 0
ERROR 2025-07-07 12:41:36,279 log 21272 3280 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:41:36,280 basehttp 21272 3280 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
ERROR 2025-07-07 12:41:41,243 log 21272 24152 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:41:41,246 basehttp 21272 24152 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
ERROR 2025-07-07 12:41:42,652 log 21272 24152 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:41:42,654 basehttp 21272 24152 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
INFO 2025-07-07 12:41:44,018 basehttp 21272 24152 "OPTIONS /api/bookings/my-bookings/10/ HTTP/1.1" 200 0
INFO 2025-07-07 12:41:44,077 basehttp 21272 24152 "GET /api/bookings/my-bookings/10/ HTTP/1.1" 200 1063
ERROR 2025-07-07 12:41:45,917 log 21272 24664 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:41:45,918 basehttp 21272 24664 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
ERROR 2025-07-07 12:41:47,503 log 21272 24664 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:41:47,505 basehttp 21272 24664 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
ERROR 2025-07-07 12:41:48,005 log 21272 24664 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:41:48,007 basehttp 21272 24664 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
ERROR 2025-07-07 12:41:56,794 log 21272 22520 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:41:56,796 basehttp 21272 22520 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
ERROR 2025-07-07 12:41:58,017 log 21272 22520 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:41:58,019 basehttp 21272 22520 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
ERROR 2025-07-07 12:41:58,781 log 21272 22520 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:41:58,783 basehttp 21272 22520 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
INFO 2025-07-07 12:42:07,267 basehttp 21272 24904 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:42:07,696 basehttp 21272 24904 "OPTIONS /api/packages/packages/my/ HTTP/1.1" 200 0
INFO 2025-07-07 12:42:07,703 basehttp 21272 20584 "OPTIONS /api/packages/packages/my/ HTTP/1.1" 200 0
INFO 2025-07-07 12:42:07,998 basehttp 21272 20584 "GET /api/packages/packages/my/ HTTP/1.1" 200 2511
INFO 2025-07-07 12:42:08,036 basehttp 21272 24904 "GET /api/packages/packages/my/ HTTP/1.1" 200 2511
INFO 2025-07-07 12:42:08,103 basehttp 21272 23212 "GET /media/packages/ed30e268-609c-4ce4-b39c-270b4943e7cc.jpeg HTTP/1.1" 304 0
INFO 2025-07-07 12:42:08,104 basehttp 21272 3184 "GET /media/packages/525a3736-e89b-4e21-be05-719af22943d5.jpeg HTTP/1.1" 304 0
INFO 2025-07-07 12:42:11,278 basehttp 21272 23912 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:42:11,583 basehttp 21272 23912 "OPTIONS /api/bookings/my-quick-bookings/ HTTP/1.1" 200 0
INFO 2025-07-07 12:42:11,588 basehttp 21272 22604 "OPTIONS /api/bookings/my-quick-bookings/ HTTP/1.1" 200 0
INFO 2025-07-07 12:42:11,637 basehttp 21272 23912 "GET /api/bookings/my-quick-bookings/ HTTP/1.1" 200 1265
INFO 2025-07-07 12:42:11,680 basehttp 21272 22604 "GET /api/bookings/my-quick-bookings/ HTTP/1.1" 200 1265
INFO 2025-07-07 12:42:14,203 basehttp 21272 22604 "OPTIONS /api/bookings/quick-bookings/5/receipt/ HTTP/1.1" 200 0
ERROR 2025-07-07 12:42:14,236 log 21272 22604 Internal Server Error: /api/bookings/quick-bookings/5/receipt/
ERROR 2025-07-07 12:42:14,238 basehttp 21272 22604 "GET /api/bookings/quick-bookings/5/receipt/ HTTP/1.1" 500 56
INFO 2025-07-07 12:42:49,658 basehttp 21272 25592 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:42:53,473 basehttp 21272 25592 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:42:53,819 basehttp 21272 25592 "OPTIONS /api/visa/payments/my-history/ HTTP/1.1" 200 0
INFO 2025-07-07 12:42:53,824 basehttp 21272 26224 "OPTIONS /api/visa/payments/my-history/ HTTP/1.1" 200 0
INFO 2025-07-07 12:42:53,955 basehttp 21272 25592 "GET /api/visa/payments/my-history/ HTTP/1.1" 200 52
INFO 2025-07-07 12:42:53,982 basehttp 21272 26224 "GET /api/visa/payments/my-history/ HTTP/1.1" 200 52
INFO 2025-07-07 12:42:57,450 basehttp 21272 23708 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:42:57,716 basehttp 21272 23708 "GET /api/enquiries/admin/packages/ HTTP/1.1" 200 52
INFO 2025-07-07 12:42:57,742 basehttp 21272 23708 "GET /api/enquiries/admin/packages/ HTTP/1.1" 200 52
INFO 2025-07-07 12:42:59,674 basehttp 21272 23708 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:42:59,996 basehttp 21272 23708 "GET /api/enquiries/admin/homepage/ HTTP/1.1" 200 52
INFO 2025-07-07 12:43:00,017 basehttp 21272 5688 "GET /api/enquiries/admin/homepage/ HTTP/1.1" 200 52
INFO 2025-07-07 12:43:01,792 basehttp 21272 5688 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:43:02,020 basehttp 21272 5688 "GET /api/auth/users/me/ HTTP/1.1" 200 501
INFO 2025-07-07 12:43:02,039 basehttp 21272 23708 "GET /api/auth/users/me/ HTTP/1.1" 200 501
INFO 2025-07-07 12:43:04,296 basehttp 21272 23708 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:43:04,545 basehttp 21272 23708 "GET /api/auth/users/me/ HTTP/1.1" 200 501
INFO 2025-07-07 12:43:04,582 basehttp 21272 25224 "GET /api/auth/users/me/ HTTP/1.1" 200 501
WARNING 2025-07-07 12:43:04,682 log 21272 5688 Not Found: /api/auth/certificates/
WARNING 2025-07-07 12:43:04,684 basehttp 21272 5688 "GET /api/auth/certificates/ HTTP/1.1" 404 9411
WARNING 2025-07-07 12:43:04,703 log 21272 25224 Not Found: /api/auth/certificates/
WARNING 2025-07-07 12:43:04,705 basehttp 21272 25224 "GET /api/auth/certificates/ HTTP/1.1" 404 9411
INFO 2025-07-07 12:43:06,935 basehttp 21272 3052 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:43:07,221 basehttp 21272 3052 "OPTIONS /api/posters-generate/templates/ HTTP/1.1" 200 0
INFO 2025-07-07 12:43:07,251 basehttp 21272 22948 "OPTIONS /api/posters-generate/posters/ HTTP/1.1" 200 0
INFO 2025-07-07 12:43:07,252 basehttp 21272 23724 "OPTIONS /api/posters-generate/templates/ HTTP/1.1" 200 0
INFO 2025-07-07 12:43:07,256 basehttp 21272 25740 "OPTIONS /api/posters-generate/posters/ HTTP/1.1" 200 0
INFO 2025-07-07 12:43:07,300 basehttp 21272 3052 "GET /api/posters-generate/templates/ HTTP/1.1" 200 341
INFO 2025-07-07 12:43:07,337 basehttp 21272 25740 "GET /api/posters-generate/templates/ HTTP/1.1" 200 341
INFO 2025-07-07 12:43:07,353 basehttp 21272 22948 "GET /api/posters-generate/posters/ HTTP/1.1" 200 1671
INFO 2025-07-07 12:43:07,408 basehttp 21272 25740 "GET /api/posters-generate/posters/ HTTP/1.1" 200 1671
INFO 2025-07-07 12:43:07,599 basehttp 21272 3904 "GET /media/generated_posters/png/poster_23_png.png HTTP/1.1" 304 0
INFO 2025-07-07 12:43:07,624 basehttp 21272 26380 "GET /media/poster_templates/02ac4c34-e7fd-4b4e-af18-141c07797c1a.jpeg HTTP/1.1" 304 0
INFO 2025-07-07 12:43:07,756 basehttp 21272 25384 "GET /media/generated_posters/png/poster_26_png.png HTTP/1.1" 200 384230
INFO 2025-07-07 12:43:21,910 basehttp 21272 13720 "OPTIONS /api/posters-generate/download/33/pdf/ HTTP/1.1" 200 0
INFO 2025-07-07 12:43:22,131 basehttp 21272 13720 "GET /api/posters-generate/download/33/pdf/ HTTP/1.1" 200 349317
INFO 2025-07-07 12:43:39,150 basehttp 21272 23684 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:43:39,356 basehttp 21272 23684 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 1115
INFO 2025-07-07 12:43:39,405 basehttp 21272 25452 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 1115
ERROR 2025-07-07 12:43:41,248 log 21272 25452 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:43:41,250 basehttp 21272 25452 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
ERROR 2025-07-07 12:43:52,201 log 21272 20688 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:43:52,204 basehttp 21272 20688 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
INFO 2025-07-07 12:44:26,209 basehttp 21272 23012 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:45:17,156 basehttp 21272 14504 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:45:17,485 basehttp 21272 14504 "GET /api/bookings/my-quick-bookings/ HTTP/1.1" 200 1265
INFO 2025-07-07 12:45:17,550 basehttp 21272 24148 "GET /api/bookings/my-quick-bookings/ HTTP/1.1" 200 1265
INFO 2025-07-07 12:45:21,184 basehttp 21272 24148 "OPTIONS /api/bookings/quick-bookings/3/receipt/ HTTP/1.1" 200 0
ERROR 2025-07-07 12:45:21,205 log 21272 24148 Internal Server Error: /api/bookings/quick-bookings/3/receipt/
ERROR 2025-07-07 12:45:21,209 basehttp 21272 24148 "GET /api/bookings/quick-bookings/3/receipt/ HTTP/1.1" 500 56
INFO 2025-07-07 12:46:30,178 basehttp 21272 25404 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:46:30,645 basehttp 21272 25404 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 1115
INFO 2025-07-07 12:46:30,682 basehttp 21272 21952 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 1115
ERROR 2025-07-07 12:46:32,880 log 21272 21952 Internal Server Error: /api/bookings/bookings/10/receipt/
ERROR 2025-07-07 12:46:32,881 basehttp 21272 21952 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 500 56
INFO 2025-07-07 12:47:00,630 autoreload 21272 23004 E:\Saumata\hajjumrahservices\hajjServicesBackend\umrahServicesbackend\apps\bookings\views.py changed, reloading.
INFO 2025-07-07 12:47:09,228 autoreload 14480 22648 Watching for file changes with StatReloader
WARNING 2025-07-07 12:47:45,708 __init__ 14480 26148 Ignored `print-color-adjust: exact` at 15:13, unknown property.
WARNING 2025-07-07 12:47:45,710 __init__ 14480 26148 Ignored `min-height: 100vh` at 24:13, invalid value.
WARNING 2025-07-07 12:47:45,713 __init__ 14480 26148 Ignored `box-shadow: 0 4px 12px rgba(0, 122, 85, 0.3)` at 73:13, unknown property.
WARNING 2025-07-07 12:47:45,745 __init__ 14480 26148 Ignored `box-shadow: none` at 297:17, unknown property.
WARNING 2025-07-07 12:47:45,751 media_queries 14480 26148 Expected a media type, got '(max-width: 768px)'
WARNING 2025-07-07 12:47:45,752 __init__ 14480 26148 Invalid media type ' (max-width: 768px) ' the whole @media rule was ignored at 374:9.
INFO 2025-07-07 12:47:46,164 basehttp 14480 6908 "GET /media/company_logos/nikah1.jpg HTTP/1.1" 200 57080
INFO 2025-07-07 12:47:47,572 basehttp 14480 26148 "GET /api/bookings/bookings/10/receipt/ HTTP/1.1" 200 73602
INFO 2025-07-07 12:49:27,217 basehttp 14480 18588 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:51:31,202 basehttp 14480 25948 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:54:28,221 basehttp 14480 21508 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:56:32,220 basehttp 14480 22008 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 12:59:29,214 basehttp 14480 17748 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:01:33,209 basehttp 14480 9812 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:04:30,204 basehttp 14480 19788 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:06:34,202 basehttp 14480 22156 "OPTIONS /api/auth/verify-token/ HTTP/1.1" 200 0
INFO 2025-07-07 13:06:34,215 basehttp 14480 22156 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:09:31,252 basehttp 14480 25132 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:11:35,200 basehttp 14480 5716 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
